"No.","Date","Genre","Bibl","Hit"
"202","1999-03-11","Zeitung","Die Zeit, 11.03.1999","Das Land ist ein Schiff, das zu groß für mich ist."
"203","2002-03-27","Zeitung","Die Zeit, 27.03.2002","In Blautönen gehalten, wirkt der Hase so kühl wie Eiskonfekt - perfekt für ein heißes Land."
"204","1994-10-07","Zeitung","Die Zeit, 07.10.1994","Aber nur Nowak hatte die (im westlichen Schulwesen schmerzlich erworbene) Einsicht und auch den Ehrgeiz, das alte bundesdeutsche Modell nicht einfach den neuen Ländern überzustülpen, sondern eigene Ansätze zu entwickeln."
"205","1999-11-11","Zeitung","Die Zeit, 11.11.1999","Wer verstehen will, wie in diesem langsam entschwindenden Land Dabeisein und Dagegensein vereinbar wurden, der muss Enzensberger lesen."
"206","1992-02-07","Zeitung","Die Zeit, 07.02.1992","Doch selbst das erfolgreichste und kleinste Land der vormals fünfzehn Sowjetrepubliken ist zu Beginn dieses Jahres von einer Regierungs- und Versorgungskrise getroffen worden, die viele der 1,6 Millionen Einwohner buchstäblich frösteln läßt."
"207","2003-09-04","Zeitung","Die Zeit, 04.09.2003","Folgerichtig verlangte der amerikanische Chefdelegierte Kelly in Peking, die Nordkoreaner müssten zunächst ihr Atomwaffenprogramm einfrieren und die Inspektoren wieder ins Land lassen, ehe man über Sicherheitsgarantien und Wirtschaftshilfe reden könne."
"208","1994-08-26","Zeitung","Die Zeit, 26.08.1994","Sie werden in großen Auflagen gedruckt, über das ganze Land verteilt, irgend jemand finanziert sie."
"209","1995-09-22","Zeitung","Die Zeit, 22.09.1995","Solchen Einwänden hält Lux entgegen, daß die Weltunion des Schäferhundverbandes in sechzig Ländern vertreten ist und weltweit eine halbe Million Mitglieder hat:"
"210","2000-06-29","Zeitung","Die Zeit, 29.06.2000","Obwohl in den neuen Ländern neue Autobahnen gebaut wurden und das Telefonnetz zu den modernsten der Welt gehört, ist der Nachholbedarf noch enorm."
"211","1999-12-02","Zeitung","Die Zeit, 02.12.1999","Ohnehin: In Sachen Korruption steht Deutschland nicht etwa als eines der saubersten Länder an der Spitze der Rangliste aller hoch entwickelten Staaten, sondern weiter unten, etwa in der Mitte der Skala."
"212","2001-07-12","Zeitung","Die Zeit, 12.07.2001","Dagegen muss eine Suchmeldung über die Polizei im jeweiligen Land oder über die Botschaft laufen."
"213","1996-11-01","Zeitung","Die Zeit, 01.11.1996","Besorgniserregend ist dagegen, daß der Strom zunehmender Auslandsinvestitionen anderer Länder weitgehend an der Bundesrepublik vorbeifließt."
"214","1994-03-25","Zeitung","Die Zeit, 25.03.1994","Daß das ""Evangelium nach Jesus Christus"" in Portugal und anderen katholischen Ländern ""heftigste Debatten über die Rolle der Kirche im Staat auslöste"", Saramago von Anhängern des Erzbischofs Lefebvre sogar Morddrohungen erhielt, mag eine Aussage über die geistliche Verfassung der katholischen Kirche und ihrer Anhänger sein, mit Sicherheit ist sie kein Zeugnis für die Qualität dieses Romans."
"215","1991-01-25","Zeitung","Die Zeit, 25.01.1991","Am 16. Juli wurde Bunche vom belgischen Botschafter unterrichtet, die Truppen seines Landes würden sich binnen sieben Tagen aus dem Kongo zurückziehen."
